review,actual_label,predicted_label,recommendation_score
用了一天才评价，很喜欢，很好用，很流畅，非常好。,1,1,0.9973639207373319
包装很好，没有磕碰，还没吃，不过颜色看起来非常好，京东物流很快，价格很实惠，全五星好评！,1,1,0.997324900192971
脆甜很好吃很不错(*?╰╯`?)?,1,1,0.9972855155389546
发货很快，很新鲜，质量不错，口感还行，整体不错，好评,1,1,0.9972749774553917
包装很好，物流特别快，裤子很不错，质量很好，显瘦显高，很满意。,1,1,0.9972348796563523
挺好的休闲裤，很舒服，面料感觉非常不错，穿起来很帅气清爽！！值得购买，不错不错，超值了,1,1,0.9971898983943682
信赖京东，上午下单，下午就收到了，包装完好。大小合适，拿上手感觉不错，打开各个软件速度都快，很喜欢。,1,1,0.99716920678451
东西不错，视频高清，运行速度快，外观挺好看的，质量不错，用的方便，网购看视频非常方便，分量够重的，物有所值，不错，不错，赶紧来买吧，好东西不等人。,1,1,0.9970878049158252
裤子穿着很舒服，颜色款式很喜欢！商家态度很好，服务热情周到。裤子布料感觉不错，买的感觉很值，可以说是物美价廉，下次需要还来买。,1,1,0.9970445003540728
这款平板电脑质量很好，很好用，我特别喜欢！特别好用，速度快，大屏，很清晰,1,1,0.9969670519466872
不错，妈妈很喜欢,1,1,0.9969508380025888
宝贝到了，洗完头发清凉很舒服，夏天必备清扬薄荷味洗发水。最近一直在?东超市购物，??买东西的确很方便，当晚下单第二天就到了，都不去超市了。商品都是正品，好用又实惠，?东超市值得信赖。物美廉价，快递很给力。非常满意，用完还会买，五分,1,1,0.9968658793305835
一直用清扬的，很好很满意不错。,1,1,0.9968562859215243
非常不错，很喜欢，宝贝质量也不错，物超所值啊！物流和服务很好！,1,1,0.9967962683909495
相当不错的一款宝贝，做工及材质都算挺精致的，穿上感觉挺舒服，手感也不赖，价格算公道，效果不错物美价廉的值得拥有,1,1,0.9967476094399058
非常好吃 很满意！皮薄 脆甜！很不错！,1,1,0.9966980047387334
很不错，很新鲜，快递小哥服务很好，水果也挺甜挺脆的,1,1,0.996654922884855
"周末经携程推荐订了该酒店, 从无锡火车站打的起步价就到了, 貌似酒店就在无锡市中心,地理位置绝对是赞!车上听司机说原来就是以前的无锡喜来登酒店, 想来应该不错.登记入住一切顺利,速度很快.前台的MM感觉也是训练有素. 大堂虽然不大但是感觉挺温馨, 房间非常干净整洁, 中归中矩的5星级摆设,看的出日常的保养还是做的不错现在周末酒店搞活动, 500多的价格还送了两个早餐, 感觉还是物超所值的, 下次周末再来无锡, 这家酒店决定是不二选择!宾馆反馈 2008年8月8日 ： 感谢您对本酒店的支持！最近酒店有新的客房周末促销推出， 我们将一如既往地保持5星级的服务标准， 欢迎您再次下榻， 衷心祝您身体健康， 工作顺利!",1,1,0.9965599359144375
还不错，用起来挺好快，很好,1,1,0.9965440665162189
给儿子拍的艾派德，收到一段时间了，目前感觉还不错，物流很快，总之感觉还可以，好评！,1,1,0.996540594502293
宝贝质量很好，头发洗后柔顺好梳理，护发素也好用，已经多次购买了，一如既往地质量好，赠品也很实用，性价比高，值得拥有，好评！,1,1,0.9965381726553917
不错，不错，蛮好吃，就是比较小一点，下次再来,1,1,0.9965292045114542
物流很快，质量不错，穿着很舒服，很喜欢,1,1,0.9964990822592529
酒店地段较好，我选择的行政大床房，感觉房间设计挺好的，比较有温馨感，总体入住的感觉不错，性价比总体上还是较好的。下次应该还会入住,1,1,0.9963844589528693
很不错，摸着手感很好，质量做工没有问题，穿上大小合适，面料舒服，很喜欢这款样式，好评,1,1,0.9963165581496146
是正品，很好的，这次搞活动动买的，价格便宜不错，相信京东品质，无可挑剔！.,1,1,0.9961961589338261
很漂亮，15的大小用起来很舒服，价格公道，质量很好，各方面的配置也很够用。,1,1,0.9961851443740614
套装很实惠，性价比很高，很喜欢！,1,1,0.9961434705743282
﻿活动很划算，一直用很好，滋源姜汁最好,1,1,0.9961048545762352
苹果很漂亮，收到了我很满意啊，还没吃，不过红红的，我看也挺好吃的，数量也足够,1,1,0.9960809558338442
宝贝收到了，质量不错，料子非常好，穿在身上非常舒服，款式也非常好看，物流也很给力.,1,1,0.9960302226922324
收到了，质量不错，比想象中的还满意，上身效果非常满意，大小合身，很喜欢 重点是保暖 老板人很好 嘿嘿。。。,1,1,0.9960208524531852
非常好的卖家，很热情啊，下次还会来的~ 宝贝很不错！,1,1,0.9960051411120656
不错，送货速度快，商品也不错。包装的很漂亮,1,1,0.9959969921817122
味道很不错！甜脆，大小均匀，冷藏的，送货很快，下午下单晚上送到！第二次买这款苹果了！还是一如既往的好！好吃！?,1,1,0.9959837218240327
裤子不错，很舒服，很喜欢.\n家里的人都说不错，以后还来,1,1,0.9958495144428418
质量很好！很甜很新鲜！不错不错！,1,1,0.9957724595034475
京东购物，价格实惠，送货快速，服务周到，东西也很不错，每一次都可以买到称心如意的宝贝，每次都是购物无忧，必须全五分好评！,1,1,0.9957150221041359
吃了几个来评价，虽然个头不算大，但是我正好喜欢小一点的，一次吃完不会感觉吃的太腻歪，甜度可以了，不算很甜很甜，但是比超市一些贵的看上去还不错的苹果要好吃，脆度也不错，我不喜欢那种沙沙的老太婆苹果，我就喜欢脆的，咬起来比较清爽，这个还不错啦，20就有12个苹果，不算贵了，不过忘记称一下了，觉得价位应该还好吧，到时候算下，觉得太贵再来追评,1,1,0.995664673571483
热水器是正品，质量不错，价格很实惠，安装后使用了一下，加热很快，很好的产品。物美价廉。值得购买的宝贝！,1,1,0.9956571133164257
宝贝收到，很漂亮，是喜欢的款，做工精细，质量不错，面料也很好，满意的一次购物,1,1,0.995593901070794
不错，价位合适，性价比高，不错的选择，一块买了两个，反应快，支持国货,1,1,0.9955857949058223
很好不错，很实惠，下次还来。。。,1,1,0.9955775836639293
大小均匀，包装完好，重点是吃着脆脆，甜甜的。京东保险做的很好，。开心。。信任京东！好吃。。实惠，。老婆和我都喜欢吃，。美美哒,1,1,0.9955382005179579
外观很水润光泽，吃起来也很甜，不错不错，下次还来,1,1,0.9955165929542745
"很好，顺丰很快,总体还是不错的",1,1,0.9955117610349404
高端，大气，上档次，班尼路大品牌，质量很满意，官方旗舰店有保障，618搞活动买的，很实惠，穿上身很舒服，京东购物很快，很满意，！！！,1,1,0.9955089434652312
尺码也合适 面料挺舒服的 这次购买挺划算的，质量也挺好的，宝贝很喜欢，给个好评！,1,1,0.9954858191291416
宝贝儿收到了，孩子穿着挺好的，不错，继续支持,1,1,0.9954724625107618
京东速度超级赞，活动时候买的洗护套装很实惠，还送了很多旅行的套装，很划算啊。早上九点半左右就送到了，大赞。包装很好，京东派的工作人员态度也很好,1,1,0.9954688207036108
钢琴烤漆，流线机身，简洁大方，噪音控制的挺好，速度很快，屏幕一级棒，显示效果没的说；键盘触感很不错，用起来很舒服。性价比高，双核独显无线高清一个也没落下，属于全能主流性本本，真的很超值。,1,1,0.9954624568593551
口感很不错，吃起来味道很不错，就是有点小。京东购物很方便快捷，第二天就送到了，值得推荐。,1,1,0.9954403479961159
等了几天才有货，今天终于收到了，很满意，系统流畅，操作方便，速度快，配的保护套也不错，很好看。,1,1,0.9954199415752021
用了几天再来评价的。总的来说还是非常不错的，系统十分流畅，指纹解锁速度也很快，五星好评～,1,1,0.9954099594964021
一直很喜欢小黑，这次终于如愿以偿了，4399买到这样的配置和品牌，很超值！机器很漂亮，外观很稳重，键盘很好，比我以前的华硕要清晰很多，屏幕很完美，自己检测的，应该没有坏点什么的！小红帽还没习惯用，不过据说很赞！,1,1,0.9954077441308801
包装很好，果型不错，颜色漂亮．味道很好！,1,1,0.9953388425795553
活动价格买的，性价比高，平板音质还行，做工也还可以，整体不错。,1,1,0.9953336457859335
"入住时间20080503-20080508，房型：豪华家庭房+豪华商务房，整体的感觉很不错，饭店位置极佳，在解百隔壁，很好找，离马可波罗的航站巴士也很近，走到西湖也很快，房间内整体说来算不错，豪华商务房内每天还加送６瓶饮料，蛮不错的，商务中心代订印象西湖，和协助确认机位的服务很优宾馆反馈 2008年5月27日 ： 尊敬的宾客,感谢您对酒店各方面的肯定.今后我们将继续努力为每一位入住的宾客提供优良的服务,我们热忱地期待着您的再次光临!",1,1,0.9952810493353478
不错不错，很好,1,1,0.9952648415575283
还不错哦挺好的还好哈还不错哦挺好的还好哈还不错哦挺好的还好哈,1,1,0.9952407825349415
评价晚了，昨天就收到宝贝了。快递大哥挺给力，不错。买回来的裤子挺不错的，大小刚刚好，正合适，布料摸着也挺舒服。这次购物很满意。支持大家购买哦,1,1,0.9952129978290999
还行，挺好的，超级无敌好！特别喜欢在京东购物，东西也很不错！我支持你东哥！无限次回购这款！,1,1,0.9952042061290507
挺好的，包装挺严实，是正品，比超市的便宜很多，快递也给力，赠送的海飞丝小瓶可以当成旅行装，正好用上了，方便携带。,1,1,0.9951585508285122
不错，很喜欢，支持华为，京东值得信赖,1,1,0.9951500305948163
质量挺不错的 尺码刚刚好 穿着也很舒服 很好看非常不错 给好评,1,1,0.9951157179599586
性价比很高，不玩大游戏性能足够，三年保，看高清不错，接口齐全，散热也可以，做工也不错。,1,1,0.9950863738696661
客服的服务态度很好！物流速度很快，商品价格也挺实惠的，而且质量不错！卖家还送了小礼物，非常感谢！下次还会光临本店铺的！,1,1,0.9950812782580335
挺不错的，速度也快，从广州到福建隔天就到了。这苹果经常没货可能买的人比较多吧。价格也比较实惠，比外面买的便宜，因为开通了plus有运费券嘛，购物多的开通还是有点实惠的。苹果，挺新鲜的，果肉偏白色，肯定没有陕西的苹果酸甜。个头不大，这样正好，一个人吃够了。送货员，也说这苹果好，很新鲜。,1,1,0.9950187584459874
大品牌，质量信得过，保鲜效果好，价格便宜实惠，多次在京东购买送货快速，服务好。,1,1,0.9950162683904483
"外型好，非常实用，音质也不错，MP3非常好，MP4流畅，支持扩充内在卡，U盘好用。照相功能130万可以了，电话簿商务功能不错，在此以前，一年内我买了MOTOV3、PHILIPS859、Nokina7610等好几部手机,返修多次,最后用得苦不堪言,从前我从不考虑国产手机,而波导手机D660真得不错,速度也快。很满意！",1,1,0.9949706525078128
不错，我爸喜欢,1,1,0.9949295685017561
非常好的卖家，很热情啊，下次还会来的~宝贝很不错,1,1,0.994883592027989
很好用了物流也很快，不错的选择,1,1,0.994862705043318
第二次在京东买洗发水了，去年买的用完了，跟我在超市买的清扬差不多，保质期到2020年，没有过期，感觉也并不是稀释了的，用了还不错，一直用的清扬非常好，去屑止痒去油都挺好的，大品牌值得信赖，送的两瓶小的特别适合旅游用，很实用！,1,1,0.9948494340437705
618活动的时候买的，价格便宜，这个牌子还不错，能用好久，还送了小瓶的，电吹风没抢到，比较遗憾，其他还可以，物流也很快！！！,1,1,0.9948332825152519
买的挺划算的，面料很舒服，穿上也挺喜欢的，物流也很快，真的挺不错的，下次还要买?,1,1,0.9948288193964102
已经是第三次购买了，一如既往的好，绝对正品，送货速度快，款式很棒，质量也很赞，总之物超所值，值得推荐。,1,1,0.9948150241078317
收到货了，男票很喜欢，物流很快，商家的服务态度也很好，重要的是裤子的质量不错，穿上也特别舒服，大家喜欢的话，可以买哦(⊙o⊙)反正我觉得很不错的呢！,1,1,0.9948010074969507
款型非常好，搭配各种衣服裤子都很好看，质量也很不错，推荐购买。,1,1,0.9947972180270016
宝贝收到，很漂亮，是喜欢的款，做工精细，质量不错，面料也很好,1,1,0.9947648757100435
东西不错，实惠，一套很方便，日期很好。,1,1,0.994758600353922
苹果味道还不错，送货态度很不错，不过快递小哥换的挺快的。,1,1,0.9947089011124814
住的是闽西宾馆新的六号楼~~新楼的装修、房间设施都很好~我开的是标间，房间够大，床也非常舒服，室内的灯光很柔和，窗外的夜景也不错，室内设施比较全，能上网，网速不错（网线可以找服务员要，不过长度只适合在办公桌上用，如果想在床上上网，建议大家带自己的网线）~比较喜欢它的浴室，通常一些宾馆不是淋浴房（太小），就是浴缸（总觉得脏），它的较简单但是感觉舒服，设施配备也比较齐全~~六号楼的早餐不错，是牛奶和糕点之类的~那的自助餐不错，最喜欢三文鱼和生蚝，冰淇淋也很好吃，还可以向厨师点东西~~,1,1,0.9947067621886998
很好，是正品，物流速度很给力，快递员态度很好。给爸爸买的生日礼物，他很喜欢。京东的售后也挺不错的，只是这个在线咨询回复有点慢，希望能改进。,1,1,0.9946895022448152
苹果不错，包装也很好，大小匀称，精挑的，没一个烂果，口感脆甜多汁，速度快，很满意，全满分。打算过段再拍几箱过年,1,1,0.9946743404316467
我是今年五一的时候去的，感觉还可以，餐厅也不错，服务也很好，受感动最深?,1,1,0.9946663452001915
今天收到了 非常不错 对身体特别好 性价比高 才几十块。给力O(∩_∩)O哈哈~ 物流还可以1-2天就收到了 非常不错滴。感谢京东的服务和产品性价比OK,1,1,0.9946503368752437
物流真的很快，一下子就到了，而且裤子质量也不错，收到了看到很开心，下次还会光顾，我还是很喜欢这家店的，每次买他家的都很满意。,1,1,0.9945819414049405
好，不错，真的很好不错,1,1,0.9945792141549522
宝贝还不错，买给爸爸穿的，物流也挺快的，卖家态度也很好总体来说比较满意，以后就从你们家给爸爸买裤子了，希望卖家可以一如既往的这么好,1,1,0.9945782635230681
外观不错，速度可以，键盘舒服，发热小，电池时间长，送货快，性价比高。,1,1,0.9944938265372957
性价比高，送货速度快。前一天下单，第二天中午就到了。屏幕很好，看电影很舒服。,1,1,0.9944844883770292
发货速度物流都很快，卖家态度好，宝贝质量不错，质量好，做工精细 。面料舒适， 穿着大小合适。 非常喜欢，支持！点赞！,1,1,0.9944833741415259
你家的宝贝买了多次，这款男裤面料不错，手感很好，做工很不错，性价比较高，值得购买。,1,1,0.9944380420483309
不错不错不错不错嘛！实惠，洗过之后很舒服，柔顺，本身头发比较干燥，但洗过后手感很好，老牌子了，值得购买！下次继续购买,1,1,0.9943422314713423
物流很快货到了，质量非常好，买给老公穿的，他说很好穿，买得值了！嘿嘿……五星好评！个人觉裤子款式不错。值得大家购买,1,1,0.9942888649005713
很不错的司星酒店，已经是为我们的贵宾客户第四次预订了，预定的行政豪华房，非常不错，只是房间略显小了些，但总体很好，服务业很好！值得推荐！,1,1,0.9942452075185376
没有，很好的，很甜甜的，，都很好的，我家宝贝说特别好吃，快速哥好快的，给力，马凉在下单哦,1,1,0.9942369490709034
质量不错，穿上很舒服，料子很好，大小合适，老公很喜欢,0,1,0.9941808439309563
"正好到宝钢出差,朋友推荐入住粤海酒店,酒店整体不错,听说已开张3年多,但看上去蛮新的。大堂很气派，还是坐式服务，坐一会感觉还真不错。我住的是高级大床房，房间蛮大的，床也蛮大的，很舒服。浴室和卧室是由玻璃隔开的，很新鲜，总的感觉很不错。下次来基本还会住粤海酒店。",1,1,0.9941550437146159
东西很好，快递也很快，也很实惠，好评,1,1,0.9941515707370662
"不错不错，很喜欢。质量也好，感觉挺好的。家里人都说好。个人感觉挺值的,下次再光临店铺.",1,1,0.9941433718214645
周末刚从杭州回来，感觉还是不错的。在携程上查看了好久最后还是决定选择杭州友好饭店，现在看来我的决定是正确的。我订的是行政正湖房，前台似乎只给了我间湖景1408房（因为房间和携程上看到的不一样）。不过我还是挺喜欢整个房间的布局，简洁 明亮。特别是窗边的榻榻米，让我和LG可以一边喝茶一边欣赏西湖的景色。而且酒店想的很周到，床头柜上还有为女士准备的首饰盒（虽然我只戴了一副耳环）。20楼的旋转自助餐厅也不错，服务员都很亲切。唯一让我遗憾的就是房间里的热水壶很脏，瓶身里的加热棒上面星星点点布满了发白发绿的霉点。而且携程上说只要入住酒店就会有优惠，而我丝毫没有享受到任何优惠。总之，下次去还是会选择这家酒店的。宾馆反馈 2008年8月6日 ： 非常感谢您和您的家人能选择入住我们饭店，也非常感谢您中肯的点评。我们饭店的客房经过重新的设计和装修，同一房型的不同房间在装修风格上有一定的区别，下次入住的时候，您可以在预定时将您的个人喜好告知我们，我们会根据您的要求帮您安排合适的房间。对于您所提到的问题，我们表示抱歉，并已经责成相关部门改进。再次感谢您的点评，衷心期待您和您的家人再次光临。,1,1,0.9941108662026646
个头合适，口感和色泽不错，很脆，节日没有影响物流速度(○?ε?○)！,1,1,0.9941093763644026
做活动买的 超级划算 现在习惯在京东上买这些日用品 当日达或者次日达很给力 急用也不耽误 最重要的是价格实惠 居家省钱必备软件 哈哈 这个很好用 家人都说不错 洗的很是干净 味道也不错 价格的话比较合适 不算很贵 以后会常买的 快递小哥服务没的说 赞赞赞 必须全五星好评哦 每天几乎都按时送件 没有耽误 看到重的会帮忙搬 贴心,1,1,0.9941023033084283
服务，房间都很不错。交通也不错。酒店附近就有很多小饭店，都还不错的。12路公交一直到火车站，很方便。如果下次还去黄山的话 肯定还住这家拉。,1,1,0.9940758644754947
很划算，趁活动买的，屯着慢慢用，一直用的这个牌子，香味喜欢，洗过头发之后，很顺滑的，满意，快递小哥的态度也是一如既往的很好噢,1,1,0.9940651020719264
很不错的牛仔裤，很有弹性，很喜欢,1,1,0.9940443522223587
第一次京东生鲜，看上去还不错，还没吃，味道应该还不错，包装很好，都是双层的，京东快递物流也很给力，很完整！,1,1,0.9940067378798971
东西很不错！趁着活动买了点，感觉挺方便的！以后还会继续在jd买东西，快递也很快，服务也很不错！,1,1,0.9939978853666002
质量不错，材质很好，很喜欢。,1,1,0.9939618515502261
冲着恐龙园的门票去的，房间布置装修比较满意，卫浴设计小孩子很喜欢，因为可以直接从浴缸里爬到床上。房间比较宽敞，园景房的阳台上景观也不错。因为害怕有蚊子所以特地带了蚊不叮去，没想到酒店在阳台上装了纱门，很不错。特别提一下酒店的中餐厅用餐环境很好，透明落地玻璃旁用餐很舒服，味道也很不错。下次去还会选择该酒店。唯一不足的是310房间半夜的时候阳台上有风刮过的时候移门发出很怪异的响声，让人心里很是害怕，再加上超级差的隔音，导致我晚上几乎没睡着。,1,1,0.9939401222623149
很不错，买的很划算，价格质量合适,1,1,0.9939286504547542
苹果很脆很好吃，个头虽不大，但口感不错，另外就是没有坏的，很满意！,1,1,0.9939220165237342
很实惠，比超市买的便宜得多，包装完整，送货速度快，非常感谢?,1,1,0.9938987914840939
性价比很高     机子做工很好，奇美的完美屏幕（可惜是06年的屏）， 键盘用起来很舒服，摄像头很清楚，话筒的音量也不错，喇叭音质很好， 15.4的机子感觉不是很重，华硕的售后还不错  总而言之，这个价钱买这个牌子的配置  很好了,1,1,0.9938849831257642
看重的是这个套装非常实惠，总体很不错，家人的头发也很合适，头发比以前顺很多！总体不错噢，值得拥有！哪些个小瓶装的也挺适合旅行使用！,1,1,0.9938798606480562
不错，很便宜，喜欢。等待使用。应该不错的，以后还要趁着活动多买一些。,1,1,0.9938479290807711
看起来还不错，没有用过这个修护水养的，用的都是垂坠质感的，这个特别的香，感觉还是不错的，京东快递很快，挺满意的,1,1,0.9937009111472787
好，虽然赶上618可是不着急用，非常不错，快递服务也非常好，回来迫不及待就用了，非常不错，等下次再来,1,1,0.9936699710480917
清扬大品牌，套装很实惠，去屑效果好，给家人买的，很喜欢，赶上促销，还有赠品，不错,1,1,0.9936192353111101
很好用，价格便宜，挺划算的，是正品，物流特别给力，晚上买第二天就到,1,1,0.9936167574878091
物流超棒的！而且东西很不错。上身效果也不错！买这么物超所值的东西确实很划算。老公说不错，准备入手第二次！,1,1,0.993615067045544
裤子质量很不错，很有弹性，质感也很好。,1,1,0.9935817811589405
帮同事买的 很不错 速度很快 非常好 希望继续,1,1,0.9935817044867762
"我是7月22日入住酒店的,酒店位于市中心,交通非常方便.酒店规模很大，较多会议接待及商务客人，是真正的商务型酒店；房间相当舒适、干净，而且让人感觉很安全；酒店软件很不错，服务员非常热情周到；自助早餐很丰富，除了可口的点心外还有一些当地特产的木耳和黑笋......酒店宽带及长途电话是免费的，对于我们这种商务客人来说非常方便，入住当天还有水果赠送，大都是当地产的，味道很鲜美。销售部的工作人员服务也非常好，我们是次日凌晨六点退的房，他们特意提前为我们打包好了早餐，我们真的挺感动的，总之，真的是物超所值，下次来还会选择这里！",1,1,0.9935683066649103
好，不错，非常好，一直在用！好，不错，非常好，一直在用！好，不错，非常好，一直在用！,1,1,0.9935409793352602
价格适中，包装漂亮，质量很好，非常满意！,1,1,0.9935221395598067
"一直用清扬，比超市便宜多了，非常满意，除了女朋友要求狂超市,不然不会去，在家就买了，还送到家，一如既往的支持京东。",1,1,0.9935130770230772
快递非常给力哦，昨天下单今天上午就到了，款式不错，大小正好，质量很好，非常满意,1,1,0.9934185714407954
华为荣耀平板真的非常不错，不仅在价格上有优势，做工精细，开机之后，画面华丽，运行流畅，功能强大，京东自营正品，送货速度超快，购物满意，总之机子超级喜欢！,1,1,0.993393511922991
非常好,1,1,0.9933676673687447
音效不错，父母很喜欢，用起来也不错,1,1,0.9933535590846628
机器用着还不错。送的套也很好，手感好。,1,1,0.9933372869592147
早晨订的下午就收到，确实很快，包装也很好，东东刚打开，在系统更新，没有使用，下次再评，相信应该不错。,1,1,0.9933362059104868
很漂亮，不错的平板，还可以！,1,1,0.9932739619811338
收到了。和卖家描述的一致，颜色没误差，质量也好。摸着手感不错，穿上腰围尺寸很合适，百搭，很喜欢，邮递的包装也很好，快递快啊，真心不错。五分，下次还来你家。,1,1,0.9932606120263188
裤子不错哈，很高大上的，感觉蓝的比黑的好看，这牌子质量好，价格合适，性价比高确实不错希望客服人员给点力，还是应该给好评的,1,1,0.9932464485924133
买了好多回，很满意，脆脆的，挺甜的，生鲜一直从京东购买，放心，信赖京东，快递小哥很给力！,1,1,0.9931860291829127
苹果不错哦红红的，吃上去口感也挺好，脆甜的放在冰箱里，冰过以后非常好吃,1,1,0.9931741677055763
外观时尚大气，价格也还可以。没发现过热情况。用了几天感觉质量不错，值得拥有。,1,1,0.9931490654189766
非常不错，穿着很舒服，也很合身，超值,1,1,0.9931341459454889
质量挺不错的，面料很好，手感挺不错，穿上很舒服，穿着合身帅气,1,1,0.9931150392122009
裤子很好的，挺满意的，尺码正合身，面料也不错，给老爸买的，老爸很满意。,1,1,0.99304854823363
物流很快哦，平板的确很不错，音质很好，视频很清晰，华为平板值得购买。,1,1,0.9930090981189749
质量不错，比想象中的还满意，效果非常满意，大小合身，很 喜欢。,1,1,0.9929740973746485
衣服质量不错，面料，做工都很好，穿着也合适，很喜欢。重要是性价比很高哦,1,1,0.992968244318147
很好，很划算，面料舒适，很喜欢。,1,1,0.9929572093994049
两大两小，花199-100买的，还是挺划算的，不错不错，支持京东。质量用段时间再来评价！,1,1,0.9929397522907856
很不错，自己也很喜欢，下次还会光临！,1,1,0.9929345156526138
物流快，快递小哥服务周到，果子包装美观，苹果新鲜，口感香脆，味儿甜，非常好吃。吃完还会再买！,1,1,0.992934127419642
非常不错，京东小哥尤其给力，非常棒，很不错…信赖京东自营，非常棒啊！你说过年前啊巨头理论理论路上咯！,1,1,0.9929145270353807
质量不错，快递很快就收到了，价格实惠，物美价廉，还会再买哦哦哦哦哦哦哦可～,1,1,0.9928530999710035
很不错，安装很到位哦！,1,1,0.9928382113229646
货已收到质量不错也很便宜穿着很合适颜色也很漂亮很喜欢卖家服务也很好,1,1,0.9927816266328736
很好，不错，多次购买，信赖，好，好，好，好，好，好，好，好，好次,1,1,0.9927800975323592
很不错，很满意,1,1,0.9927622913297708
真香，一直用沙宣，人家说清扬也很好，就买了试试看，洗起来感觉还不错，关键还是很香,1,1,0.9927553896894956
大屏速度还不错，而且性价比高，给老人用非常合适 华为不愧为国内第一品牌，东西就是好！用了就知道。,1,1,0.9927551491237475
