review,actual_label,predicted_label,recommendation_score
总的来说很满意。距离市中心稍微有点儿远，房间干净，整洁。我住的大床房，面积稍小。服务很好，帮我免费洗了内衣，每天送水果（2个香蕉加2个苹果），服务员很有礼貌。缺点是早餐不丰富，1楼的餐厅价格太高。,1,1,0.9634417092905653
房间很好，设施也很新，总的来说还是很满意的。周围的很方便，楼下隔壁都有商场。,1,1,0.9633091284438818
"总体环境不错.这次入住的是超标准间,市内的两扇大落地窗不错,自然采光很好.早餐品种也还丰富.再加上酒店还免费赠送两听可口可乐,虽然没喝,但感觉还是很亲切.离市中心很近,步行就可到达,离夫子庙也就一个的士起步价.美中不足的是房间内没有落地镜.希望能得以改善.下次还会入住.房间价格已带早餐,这个的确很方便.补充点评2008年6月20日：酒店的大门太小,不显著.如果不熟悉路况的人不容易找到,非常容易把写字楼入口的大门弄成是酒店的大门.希望大门本身能得以改善,或者制作相应的路标牌.",1,1,0.9631478502864849
"前台服务非常好,到的时候由于开会没有我预定的房间了,自动帮我升级到了套房,房间很干净,酒店整体性价比都很高,只是如果不坐车的话就需要走大概100米的上坡路了哦!不过锻炼身体也是不错的,总的来说很满意,以后还会住的.",1,1,0.9630327713229024
"环境不错，比较安静，停车管理也很好，离开花港观鱼步行15分钟足够。豪华大床间的床不够大，三口之家如果孩子大一点是有点拥挤的。不过整个酒店还算比较中规中矩。客房也干净，服务员也很客气。餐厅不满意，晚餐懒的出去吃就去餐厅，首先是菜单很普通，象小菜馆的菜单，装盆都是大盆，三口之家很浪费，可能是因为酒店为省总工会的工人疗养院兼体检中心，所以菜非常的淡，好像忘记放盐了一样。不建议餐厅用餐。早餐的品种不丰富，早餐很一般。我个人认为住宿是个不错的地方，对于自己开车去，还是不错的选择。吃饭还是走15分钟到花港观鱼门口的“味庄”吧。补充点评2008年2月15日：楼下说的不错,那个副理确实很能承受。那个顾客确实很不象话，一个说话很恶毒的顾客。",1,1,0.9624442106700938
地理位置比较方便，环境还算不错，比较安静，房间也很干净！,1,1,0.9622841276394983
酒店环境不错，早餐也还好，虽然是西餐厅，但也有些中餐，味道还不错。商务客房不是很大，但是功能较全。这次唯一觉得不太满意的是酒店的枕头不是很舒服。房间空调声音比较大。CheckOut也比较快，我只用了大概3分钟，效率还是蛮好的。下月可能还要去那边，还是会选择三德的。,1,1,0.9621011810006207
服务还好，早餐不错，酒店位置不错，值得推荐,1,1,0.9615014946342945
酒店的的布置很舒适，位置也很好，在闹市区，有闹中取静的感觉。很不错！,1,1,0.9609576541144653
酒店位于福州最热闹的东街口，出来吃饭购物逛街都十分方便。商务单人大床间房间够宽敞，还配有液晶电脑，很方便。尤其值得一提的是酒店的服务，非常棒！每天晚上都有楼层服务生专门送来的小点心和温馨的明日天气提示及当日报纸，感觉很贴心。下次来福州还会选择这家。就冲这么贴心的服务也觉得很值得。,1,1,0.9607882929469422
"总体还不错的.房间很大,很干净.价格能再优惠点就好了.",1,1,0.9602865791673278
上个周末去无锡，看了诸位网友的推荐，住的友谊，总体感觉不错。总体情况基本上前面的网友们都说到了，酒店的周边环境一般，当然和风景区不能比，也不能算嘈杂，一般的市区非繁华地段大抵如此。好在酒店弯在里面，所以基本上没什么影响。酒店边上有可的便利，稍远一点有乐购，交通也很方便。房间床比较硬，卫生间比较小，电脑病毒比较厉害，不过总体来说瑕不掩瑜。我们住的2号楼商务房，房间大而且干净，卫生间也很干净。酒店的服务态度非常好，check-in和check-out的速度也很快，特别值得一提的是中餐厅的菜很不错，至少很对我们的胃口，听边上的一位当地人说这边的无锡菜很地道。是一家性价比很高的酒店。,1,1,0.9600141856061111
"酒店的位置很好,距离火车站非常近.总提感觉酒店的性价比不错,房间不是很大,但是对于出公差来说,也是十分不错的选择了.",1,1,0.9597277827653689
"非常好的酒店,服务也很好.我住的是行政豪华房,里面干净宽敞舒服,对面可以看到锦绣中华的全景,晚上还可以看到那里的烟花,好漂亮.还可以延长到下午的4:30之前退房.下次还会选择住这家酒店.",1,1,0.9591977524099667
上个星期刚去过，非常好。自驾车过去很方便，从金沙江路过去路程差不多一个小时，订的是3号楼的大套间，实际拿到房间3303，房间非常大，还有个大阳台，不过好象不是每个房间都有，房间的布局还是不错的，酒店离佘山的森林公园实在是太近了，过去最多走5分钟就到了，酒店里吃的东西也还是不错的，总体来说很不错，酒店的服务和环境也非常让我满意，适合休息日过去放松。,1,1,0.9591775244037474
冲着恐龙园的门票去的，房间布置装修比较满意，卫浴设计小孩子很喜欢，因为可以直接从浴缸里爬到床上。房间比较宽敞，园景房的阳台上景观也不错。因为害怕有蚊子所以特地带了蚊不叮去，没想到酒店在阳台上装了纱门，很不错。特别提一下酒店的中餐厅用餐环境很好，透明落地玻璃旁用餐很舒服，味道也很不错。下次去还会选择该酒店。唯一不足的是310房间半夜的时候阳台上有风刮过的时候移门发出很怪异的响声，让人心里很是害怕，再加上超级差的隔音，导致我晚上几乎没睡着。,1,1,0.9590708899222776
唉！每年都会住几次这家酒店，这次总的来说服务还是不错，就是酒店旧了,1,1,0.9587414903816386
总体感觉不错，191元/间的标间物有所值。,1,1,0.9586980961709095
感觉不错，住了好几次了，交通比较方便。值得推荐。服务也可以，但是大厅可能不太起眼。,1,1,0.9584726679453432
订了套餐，酒店花园风格大气，感觉不错，我想春天应该会更美吧！晚餐用了地方风味套餐很“土”，也很入味；60元抵用券在商场买了些粽子；客房挺安静的，睡得很好；早上7：30就去用早餐了，品种够多（早起的鸟儿有虫吃啊~~嘿嘿~）。恩，总体感觉不错，我挺喜欢的，有机会还会去滴~~,1,1,0.9583628948035854
不错，推荐！周边环境有点冷清。去机场方便。硬件不错。,1,1,0.9571322330467963
第一次住在这里儿，我针对大家的意见，特别关注了一下，感觉如下吧！1、标准间虽然有点旧但很干净，被子盖得很舒服，也很暖和，卫生间也蛮大的，因是在商业中心离很多还算很近。2、酒店服务还算可以，没有像这里说的那样，入住时，退房时也挺快的，总的来说我很满意。3、早餐也还可以，环境也不错，有点江南的感觉；菜品种品也不少，挺可口。4、可能是在市或者离火车站的距离很近，稍微有点“热闹”，来找我办事的人不方便停车，但还好这里有地下停车场。总体来说，我感觉很不错，值得推荐！！！,1,1,0.9569484428220458
综合来讲还是不错的，房间达不到四星，但是很干净，大堂宽敞，值得一提的是，服务非常好，无论行李生还是前台、客房，都给人以热情周到的印象，地段有点偏，但因距离办事地点较近，所以每次去长沙鑫都仍是不二的选择。,1,1,0.9566552494459664
"我是7月5号6号住了两天,本来是城景房的,因为我去的时候没房,给我免费升级到可看到30%海景房,酒店房间还不错,纯白色,交通也便利,酒店下面就有空调旅游巴士去大东海亚龙湾和机场.去春园海鲜城也很近.唯一不足的是房间没有浴缸,总体来说还不错,下次去还会入住.",1,1,0.9565650162444332
去上海一般都住这家，地段还不错，交通也比较方便，房间很大也比较干净，就是江景房有点差（以前住过，很小），一般标房就可以了，套房也很不错（有厨房，够大），每件房都有冰箱，很好，就是宽带不是免费的，一天好像要80吧，太贵了,1,1,0.9565369129371293
航空酒店还是不错的，房间也干净整洁，地理位置也好，价位也适中。,1,1,0.9560872317253533
服务很好!干净舒适~招待也很热心~!餐饮也很不错~!第一次住酒店~感觉很好!~下次还会来的~!,1,1,0.9558604319363646
"还不错,房间很大,装修家居都很好,唯一不足没订到海景房间,好像很抢手的说",1,1,0.9552366618929852
酒店还可以，早餐也不错，值得推荐，若价格能再低点就更好了。,1,1,0.9550883922891567
16楼新装修的房间有些味道，房间装修得还不错，就是有点小，卫生间的淋浴间是全玻璃的，有点意思，也很大，不过卫生间总体有点小。液晶的电视很赞的说。第一次住这家酒店，以前住金海湾比较多，周边没什么商业，就是风景好。这家的地理位置比较好，周边很繁华，交通也很方便。虽然是四星，硬件上比金海湾要差一点，但是软件服务还是很不错的，对客人的要求相应的比较及时，服务态度和服务意识也很不错，赞一下，以后去烟台还会考虑住在这里。,1,1,0.9550591540094389
"设施有点陈旧,位置不错,不过总体还不错.",1,1,0.9549398847811046
其他都很不错，就是叫出租不是太方便~,1,1,0.954801574493663
"硬件很好,服务质量也很好,特别是酒店周围环境非常优雅.早餐也不错,下次去还会入住",1,1,0.9544847029559088
广元现在最好的酒店，各方面条件都不错，下次还会入主。,1,1,0.9540351131187111
交通很方便，房间小了一点，但是干净整洁，很有香港的特色，性价比较高，推荐一下哦,1,1,0.9535259627318274
在济宁还算是个不错的酒店，毕竟这里只有两家四星，服务还算不错。,1,1,0.9531449859065628
"同标准的酒店,价格上稍微一点贵!整体感觉还可以,位置很方便,我们公司的人每次去都住那!自助餐是不错滴!旁边的小吃广场...可以过过谗!",1,1,0.952367105109686
我是第二次住在这里了，前一次是二年多之前了，因为它离家很近，也是因为喜欢它．所以再次选择了它．房间比较大，订的是大床房，很宽，基本等于二张小床放在一起了．我们一家三口睡得很宽敞．很舒服．房间洗手间也感觉很舒服，很大，有浴缸，有花洒，也很干净．员工的服务还不错，有宾至如归的感觉．由于前面网友的介绍，特意要求了楼层高的房间，安排在八楼，晚上很安静．早餐由于是过年，要与家人一起用，因此送的早餐（可惜只送一份）就浪费了．很喜欢这里，虽然感觉贵一点点，但还是很舒服．还会继续选它．,1,1,0.9521403698424399
"房间很干净,也比较大,周围环境不错,是比较理想的商务酒店",1,1,0.952077511961839
特别喜欢游泳池和健身的地方，交通方便离琶洲展馆比较近，离天河城也近，早餐挺不错的，但他们酒店的其他东西我没有吃过，就不做评论了，总体感觉还是满意的，下次出差还会去住。,1,1,0.9515471230744007
性价比非常好的酒店，无愧于星级，甚至比其他大城市的五星酒店更舒适！房间大，设施齐全，装修简约大器，美中不足是墙上的装饰画有点不入调；地理位置也不错，在朝阳路属于高开区比较繁华的路段，出门走一两分钟就有公交站，楼下就有不少可以吃东西的地方，附近还有KFC，总体来说入住非常满意！,1,1,0.9513394258877778
一个干净，舒适的酒店，如果你不是一定要住在市中心的话，是一个不错的选择。早餐很丰盛，价格稍微高了点。一楼的川菜也是不错的。,1,1,0.9510481639483911
非常值得推荐的酒店，我们是除夕夜在酒店过的，房间很大，挺舒服的，晚上景色超美，整个180度的视野范围内都可以看到烟花。服务好，早餐也还不错，停车场很大很方便。唯一遗憾的是卫生间感觉有一点儿小，五星酒店应该再阔气一些，但硬件设施还是挺高档的，洗漱用品配的也很全，牙膏都是高露洁的。,1,1,0.9509070637916505
"大床房房间很好,住的很舒服;卫浴设备比较新不错,达到了三星标准;早餐不算太丰富,最好的就是很安静.周遍是最繁华的解放路和鼓楼等,方便出行.房间的宽带极",1,1,0.9503947206199598
酒店处于市中心地段，吃饭方便。装修还可以，服务不错，价格合理。,1,1,0.9503854113418544
酒店交通方便，环境也不错，正好是我们办事地点的旁边，感觉性价比还可以，以后还会考虑入住该酒店。,1,1,0.9502731752551443
"房间很大,老公每次去都定那里,在郑州算是不错的酒店.",1,1,0.9500965254378092
温州人开的酒店，就是这副样子。总的来说还好，就是档次上不去。顶楼的餐厅不错，台塑牛扒很好。,1,1,0.9495448541440555
湖景房的景色很不错！酒店里面也收拾的很干净，就是设施稍旧了一些。交通很方便！厦门市的出租车太贵，从酒店到各景点坐公交车都很方便。不过饭店的早餐很一般，选择比较少而且几乎每天都是重复的。,1,1,0.9493639080870263
装修不错，都是新的。服务非常好，很细心周到。在保定，中银的服务给我留下最深刻的印象。然后早餐是自助餐，种类非常多质量也很好。宾馆周边交通也挺方便，宾馆对面就是保定市政府。,1,1,0.948953785839406
就在中华恐龙园边上，如果去中华恐龙园玩，这是不错的选择。我们订的大床房因为在装修，所以免费升级的套房，房间非常宽敞，有沙发，也有餐桌，酒店的饭菜也可以，非常满意。,1,1,0.9486756090970607
总体感觉不错，就是房间的窗户感觉不是很好使用，早餐一般，但是还是值得一住！,1,1,0.9486419574043631
酒店设施不算新，但是服务很周到。性价比还是很不错的。老外经常会选择这家宾馆。,1,1,0.9482313844161998
房间很干净的，很多细节都考虑到了，hellokitty的拖鞋很可爱，有四星的标准，同事们都挺满意。靠山的房间有阳台，景色很不错。服务非常的好，在上海似乎找不到这样的服务标准。泡温泉的地方毛巾很多，随时准备着。温泉的品种也不少，人很多。餐饮也算是挺好的，品种多，服务很好。在那里很放松，下次还会去的。,1,1,0.9481290944062325
今年第二次入住该酒店，这次和好友一起去HK购物，还是首选这间酒店，虽然，酒店离市区较远，但是，在尖沙嘴的半岛酒店那里有免费的班车（整点一趟）回酒店。酒店的房间很大，大约有二十几平方，我住了二次都是有无敌海景的房间，住入时选择靠游艇俱乐部这边的房间，都可以看到海，另外，六楼以下的房间还有一个露台，感觉非常好。酒店的早餐也非常丰富（值得一试），可以坐在露天的花园边上吃，吃完早餐去花园走走，感觉真的很好。出酒店不远的地方就是沙滩，酒店不远处也有7-11（24小时便利店），小超市（里面有新鲜的水果卖），还有一个吃东南亚菜的餐馆，名字不记得了。酒店唯一另人不太满意的地方就是房间内设施比较陈旧，不过洗手间是很不错的，有一个单独的沐浴间。如是你是一家去HK渡假，选这间酒店，一定错不了。,1,1,0.9477097817548984
非常不错的酒店已经多次入住,1,1,0.9476645799822976
离火车站、地铁站很近，去火车站北出口有近道，熟悉了还是很方便。房间装修很不错，房间有点小，出差住也够用了，服务非常好，早餐有点简单。就是离学校比较近，周一至周五早上七点多，孩子们出操，鼓乐齐鸣有点吵，不睡懒觉的倒也没关系。,1,1,0.9475342283254835
价格不错，离地铁和火车站都很近，环境还好，就是房间偏小,1,1,0.9474491837979134
首先，交通相对来说，非常便利，从quarrybay地铁站的c出口到酒店不超过5分钟。酒店斜对面是有轨电车，也非常方便。房间总体不错，以前印象中香港酒店的差印象有所改善。Roomservice也还可以。性价比不错，值得推荐。,1,1,0.9474472296021029
1、环境不错，离东百很近，就在东街口后面。2、房间不错，有电脑，可以免费上网。,1,1,0.9471713985530933
我们住的是行政海景房，房间有配传真机和免费宽带，窗外全海景和园景，非常开扬，园内泳池很大，全海景健身房超棒。早餐也挺不错，咖啡很香，东西也很好吃，可惜只包一位早餐，另一位买单要92元，太贵，70元就可以接受。我们吃饭都是在中餐厅吃的，出品总的来说清淡可口。,1,1,0.9469158422815295
服务不错，性价比还可以。娱乐项目较多！房间不大。,1,1,0.9468737821391378
"酒店的地理位置确实不错,购物方便，老外住的多",1,1,0.9467823087034638
淮南金茂国际酒店，在淮南应该算是不错的酒店了，房间里茶几上的淮南地图很有特色，给人一种温馨的感觉。地下一层的乒乓球房，设施不错，住店客人每次10元，练练手很好。其它几方面都可以。唯一的不便――地理位置较偏，出去需要打的。好在淮南的出租车起步价4~5元，便宜！,1,1,0.9453507091928728
不错，服务还是和以前一样。比较满意....补充点评2008年6月13日：贵宾楼层的豪华间比较旧了，不如楼下的豪华间装修，不过还是不错的，视野开阔，附加服务也比较到位！石家庄的酒店我还是觉得世贸是最的，呵呵。,1,1,0.9452054490521652
周边环境不错，房间里生态也不错，所以蚊子较多。。,1,1,0.9452038327770681
周边环境不好，虽然在五环边上，但交通也不十分便捷，初次去，恐怕不太好找。不过酒店本身还不错，挺新的，停车也很方便。由于只住了一晚，就匆匆离开了，对服务什么的，没太深切的感受。总体感觉还不错。,1,1,0.9450752597802107
酒店位置不错，在市中心最热闹的地方，购物和吃饭都很方便。标房房间比较小，卫生间台盆下水有点慢，其它都不错。,1,1,0.944186375995197
环境不错，服务也可以，不太好找，不能上网实在不方便,1,1,0.9435859419082925
酒店设施不错，服务良好。有机会还会入住。,1,1,0.9434073098031522
服务好。环境安静、位于国贸商业区，交通方便。就是房间内有点暗。不过相对于价格，还是瑕不掩瑜。,1,1,0.943206124430034
住的是大床房，和先前筒子们介绍的情况差不多，会免费升级一下房间，有两瓶免费的可乐送。对该酒店服务总体评价也就中规中矩四个字吧，不过，的确评到五星是有点过头了。四星差不多了。当然，性价比而言，还算可以，毕竟花的不是标准五星的价。对该店算是有意见的话，那就是实在老了点，虽然看得出花过点功夫重新装修，但偶还是不够喜欢。另外，早餐也算基本满意吧，品种数量还可以，味道soso啦。软件方面还可以，要地图有免费地图送上门，草鞋托也算有点小意思，基本功还算到位。,1,1,0.9429270362975153
在桐乡是不错的选择，大堂很大。打车方便。,1,1,0.9426571507775217
我跟老公是31号入住的c座豪华商务套间。酒店只有a座是新装的，b跟c座都是有点年代的装修。不过房间很大，跟海只有一条马路之隔。周边的环境也不错。酒店内部设施一般，但是房间还算干净。洗脸盆下水很慢，浴室的淋浴头有点脏。但跟酒店沟通后有所改进。服务还算周到。住酒店套间的住客都可以去a座享用免费健身。游泳池很干净，但是水不是恒温。这个季节游泳非常冷。总体来说，性价比还不错，但是房间内的设施还有装修需要翻新跟改进。推荐几个朋友或是跟家人旅游时居住酒店的套间。,1,1,0.9426274389695853
酒店周围环境好很好，是个度假的好去处。打车直接让前台叫就可以，还比较方便。房间比较干净，面积也挺大，比一般标准间要大一点有个单独办公桌，很方便。,1,1,0.9426099078758026
优点：1.地理位置好。在西街的入口处，离汽车总站步行5分钟之内即到。酒店对面是九九自行车行，不过通过携程订房酒店提供了免费自行车。晚上还是比较安静。酒店对面的黄记玉米汁店的玉米汁非常好喝，又浓又香。酒店的旅行社可安排银子岩半日游，很方便70每人包含往返交通，导游及门票。2.浴室的热水还是不错的，水量大温度适中。3.整体服务都不错。缺点：1.观景大床房的床非常硬，不是很舒服。2.酒店没有电梯。总之来阳朔玩这里还是不错的选择。,1,1,0.9425250931557978
酒店条件一般，不过地理位置很好.出门就是超市和水果摊，买东西很方便。超市关门时间比较早，不过水果摊倒是到很晚还有的。出酒店走5分钟就是万胜街，有很多小饭店和当地的快餐。总的来说还是比较适合旅游居住的。,1,1,0.9425095721334856
酒店档次很高，环境很优越，在香港还是算很不错的一家酒店,1,1,0.9425072966719974
房间不错，交通也很方便，早餐很丰盛，应该能够满足大部分人的要求，出门左手一直走就是江滨公园，下面就是海鲜城，可以好好品尝一下！,1,1,0.9419264900970028
服务热情，交通便利，早餐品种少点，但是比较干净，下次去重庆还会去住~~~,1,1,0.94159703073439
地理不错，大堂环境不错，房间设施齐全。不过早餐一般，不是很丰富。,1,1,0.9413574466036011
各方面都不错，性价比也比较高。就是有些房间内设施要打电话才送来，例如电吹风，地图等。我住的是B区，好像要档次低一些，但还可以，只是我住的房间刚好有半堵墙挡住了风景，但是我同事住的对着湖面很漂亮。健身区正在装修，所以没能去游泳和运动很遗憾。大堂满高档的。房间内饰比较朴素。早餐还行。区位也还行，虽然离漂亮的团还有点距离。,1,1,0.9411558195823069
整体应该说不错，环境较美，服务也可以。餐饮价格还算公道。早餐品种少了点。,1,1,0.9408478360766802
房间很大很舒适，服务也很好的，价格也是五星里面算便宜的,1,1,0.9407641714942797
每次住这个酒店的时候，总是给我免费升级，很有意思。房间很好，服务也不错。下次来还会住在这里。,1,1,0.9407142277506784
"感非常好,一已有一家的感.我一行8人,入住三房套房,很乾,境很好.前台服很好,忙叫和提供旅行信息.我凌晨check-out,迫,前台很快.地理位置很方便,十至十五分可以步行到淮海中路和地站.下次去上海一定再入住酒店.",1,1,0.939914210793679
酒店环境还可，价位也不错，我想以后还是会居住这里。,1,1,0.9396299124995499
"在那里住了2晚,觉得还是很不错的.首先办理入住手续时接待小姐的态度非常好,特别有礼貌和耐心,让人觉得很窝心,不像大陆的服务员爱理不理的.另外房间虽小了点但非常干净,在香港这个地方,对于三星级的酒店来说已经很不错了.酒店的地理位置很好,就在油麻地地铁站出口处,交通很方便,而且离女人街和通菜街都非常近,穿过对面小学旁边的小路就可到了.",1,1,0.9395577825622196
酒店的服务、设施都非常不错，就是网速非常的慢。离机场很近。各方面都非常的好，安静，温暖。是个非常不错的选择。不过没有尝试酒店的按摩服务，非常后悔，其实酒店的按摩服务很安全，希望尝试了的朋友能在下面的帖子告诉我，谢谢！我很期待再去机场酒店！,1,1,0.9393822994146905
不错的酒店~~相当的安静~~,1,1,0.9391151557323048
该酒店地理位置不错，离浦东机场不远，主要是周围环境还不错，而且干净，酒店服务就更没得说了，非常到位！,1,1,0.9390362012282449
整体还算可以，离市区稍远，环境不错，旁边有公园，酒店提供接机服务，如果有送机服务就更好了（打的到机场20元）,1,1,0.938927825460061
物有所值。酒店气氛非常好。餐厅食品可口。房间整洁，环境豪华。,1,1,0.9388846479956678
"很安静,隔音设施不错.服务员态度很好,下次还会选这里",1,1,0.9388785131521902
位置好，价格合适，环境不错，房间也比较干净，在石家庄这样的地方已经很不错了，下次有机会还定这个酒店。,1,1,0.9387356907711504
"第一次和老板一起出差，听熟人推荐订在这家酒店。办入住手续时。前台员工和值班经理一路的服务都很热情。观察了一下，酒店的地理位置相当好，就在市政府的斜对面,出行很方便。附近有很多酒吧和餐馆，斜对面还有一家星吧克。晚上吃过饭在市政府广场散步，看看喷泉，回来再到三楼享受一下免费的健身游泳，感觉很惬意。我这次住的是精致大床房，床够宽够大，宽带也是免费的。整体感觉很温馨也很干净，据说平时这种房都很抢手，不提早订都订不到。顺便提一下，我给老板订了行政楼层的豪华房，红木贴金箔的欧式家具显得很有档次，老板很满意。据说他们家的早餐价格不贵，品种却比上海很多五星酒店还要丰盛,不过遗憾的是这次因为走得仓促没来得及去试试。总之感觉这家酒店很超值啦,以后到昆山都会住在那里。",1,1,0.9383603494657996
我住的是商务标，房间不错，很干净，服务也好！下回还会住。。。,1,1,0.9380699583404083
"此次我在雅客滨江住了13个晚上，订的是城市景观房的高层。以下是我的感受：一，在上海这是一家性价比非常高的酒店。房间布置简洁舒适，卫生间也很大，最令人开心的是有阳台。二,厨房设备齐全，冰箱很大，厨具餐具也比较全，对于家庭旅行来说是非常实用的选择。三，服务很好，尤其是整理房间的工作人员，尽职尽责；认真热情。四，交通有些不方便，但是附近有公交车的终点站，如果外地的朋友能仔细研究一下上海交通旅游图的话，会发现就附近的公交车站和地铁站就完全可以满足你出行的需要了。总的来说我们这次入住这家酒店还是很满意的！！！",1,1,0.9379931402396677
位置还可以，就是难找了点，在胡同里。入住手续较快，房间还不错，比较新，当然，隔音稍微差了点。总体还好。,1,1,0.937573142810396
酒店感觉不错，细节考虑比较周到，房价略显贵了些，标准间两个人住有点小。,1,1,0.9374727453753681
8月1日、2日住了两天，总体感觉还行，虽然设施给人简单的印象但该有的都有而且比较干净。酒店的位置还不错，从机场没有直达的公交，我乘27路到“湖滨南路东”下再打车，车资8.5+1元。交通也很方便，出酒店往右转就有公交车站（“滨南斗西路口”站），到厦大、南普陀、轮渡、中山路都有直达车。早餐的品种不多座位不多，但还说的过去。,1,1,0.9374300753291227
