review,actual_label,predicted_label,recommendation_score
百度的自送服务非常好，希望推广到每家店,1,1,0.7970019874524725
"很不错的一次,下次还会到这买",1,1,0.7968202679237802
不错，就是地三鲜油太大了,1,1,0.7967016093197299
特别好特别好特别好,1,1,0.7965172663924943
"味道很好,皮薄有汤汁",1,1,0.795580566014337
特别感谢快递师傅！这么大风天气还准时送到！辛苦辛苦…谢谢啦！,1,1,0.7952559681375434
非常赞。棒棒的。赞赞赞,1,1,0.7937925059725837
超级给力的骑士！饮料好喝！,1,1,0.7936883051337639
口味质量俱佳，送餐小伙很不错,1,1,0.7936457477589762
有点油腻～其他很好,1,1,0.7906308233109768
鸡肉的加了酱汁，味道更好。送餐小哥态度也超级棒。全五分！,1,1,0.7904401623847581
"师傅送餐神速也！,非常耐心,非常体贴。谢谢！",1,1,0.7901784384214842
速度够快，包装也还可以，还没开吃，好评,1,1,0.7897397991116862
准时到达，味道也不错。,1,1,0.7894949270014717
挺好的，速度很快,0,1,0.7892488609468987
味道确实不错，粥有点淡。下次还会点,1,1,0.7889696348385058
外卖小哥和店家都很好,1,1,0.7883997596607755
快递小哥效率很高哦！谢谢了,1,1,0.787828846881506
"赞！超级好吃！,配送,保温,全部高大上！",1,1,0.7875912389718166
天这么冷，送餐师傅很不容易，赞！,1,1,0.787290905552984
快递小哥辛苦,1,1,0.7868060320078616
好吃好吃.顶顶,1,1,0.7840975516978304
感谢快递小哥顶着大风来送货！,1,1,0.783590296810314
送餐很及时，卷饼好吃，量大～,1,1,0.7830542303490082
"特别棒,好吃",1,1,0.7821569142359761
送餐很及时，态度也很好,1,1,0.7807812921629581
"披萨好吃！,送餐小弟很给力！",1,1,0.7805415373828337
"送餐特别快,态度也好,辛苦啦",1,1,0.7802495518441617
好吃快捷！,1,1,0.7789805231948683
包装不错，手套、餐巾纸很全，味道也不错,1,1,0.778487415659869
好吃！送的也快～,1,1,0.7777898245713597
"包装超好,饼也很实惠！",1,1,0.7772980573165738
还不错，，，经常吃,1,1,0.7765039028855101
经常吃他家的饭，很不错，超值,1,1,0.7742432985927422
送餐挺快的，送餐员也不错，不过感觉饭没有卷饼好吃。,1,1,0.7712554195095526
速度超级快！百度外卖超好用！,1,1,0.7711911901209785
比预计时间快了好多，又快又好，好评！！,1,1,0.7705498066091453
味道很好，送餐速度也靠谱！,1,1,0.7705110030820166
商家服务很好,0,1,0.7701196298553089
都不错，配送员很负责,1,1,0.7699314748908068
还不错！卷饼之外其他东西的味道原来也这么好啊～,1,1,0.769878789002686
很快，不过,1,1,0.7696868034727856
挺好吃的，比较实惠。,1,1,0.7665712376600164
味道很好，离得不算近送来还是热的（茄子甚至还是烫的呢！）~马盏糕和冻糕萌萌哒~,1,1,0.7665131044094741
味道很好，可惜吉野家的量一直不太多,1,1,0.7664687632964355
非常好的一次外卖订餐，很及时！泡菜好吃！,1,1,0.7662677779526352
非常不错，还送饮料了！棒棒哒！,1,1,0.7660326880199909
不错，就是橙汁都不好喝,1,1,0.7660078991679001
南瓜粥里南瓜挺多的，凉拌木耳稍微有点大火，土豆尖椒卷饼土豆丝多尖椒太少，面皮稍有点夹生，不过味道还不错，吃一个中号卷饼半份粥一份小菜很饱，不错,1,1,0.7639286328536886
味道超级棒！鲜香培根的好吃、料也足！炸鸡也都是鸡翅而且个头很大！大赞！,1,1,0.7634928476159407
一如既往。不错哦。！！！！,1,1,0.7629919921415921
"服务很好,很到位",1,1,0.7618446833533594
不错，下次还会再买的,1,1,0.7604420501944704
卷饼不错，但有点贵啊～,0,1,0.7602986282102299
准时送到，辛苦辛苦，谢谢！,1,1,0.7591296801688585
速度非常快！但菜好咸啊,0,1,0.7588248932710691
特别实在，实惠，量大，良心餐厅。味道也不错,1,1,0.757782789707708
姜蓉鸡，新菜，味道也不错。,1,1,0.7575667506612029
"味道很好,一大份,两三个人吃都够吃",1,1,0.7547073148148434
挺快的，好,1,1,0.754352048592323
"挺好的,服务态度也挺好的",1,1,0.7541639037101141
不错，送餐及时，还会再光顾的,1,1,0.7535477281378902
"一直都挺满意的~,骑士也很棒~",1,1,0.7532432008262524
大中午点的，送餐大哥很给力！速度很快，大中午的真是不容易！pizza馅料很多哦！满满的都是芝士哦，会再来,1,1,0.7530462477818196
送餐大哥送到门口态度很好～,1,1,0.7523817770371647
一如既往的慢,0,1,0.7512451529967996
好吃是好吃，就是牛肉味不浓,1,1,0.7499238042526198
好吃有点慢,1,1,0.748813821694661
大冷天的也真是辛苦送餐师傅了，谢谢您,1,1,0.7480798031070579
味道稍微咸点！整体不错！,0,1,0.7455297077585914
好吃！就是小贵,1,1,0.7455080797846703
优惠活动不错,1,1,0.7454116090774205
"好吃，就是吃多了,有点腻,感觉有点淡",1,1,0.7453768048743653
"味道不错,就是小点了",1,1,0.7452907360177975
好吃，送餐员很尽职。,1,1,0.744870688735945
"点了三次了,很好喝,送的也很快",1,1,0.7447964746089679
味道很棒！辛苦送餐员啦！,1,1,0.7432122315545743
还是很好吃的，就是有时候菜品卖光了！,1,1,0.742291535083425
没有卷饼好吃，不过很大份~,1,1,0.7410483852742156
这么晚辛苦外卖小哥了,1,1,0.7406221501977642
如果送达准时些就好了。店家给了手套，很赞，包装牛皮纸，卷饼外裹锡纸，很健康卫生，,1,1,0.7384857949528847
整体还不错。速度如果再快点就更完美了,1,1,0.738176481469708
这次很快，追加，希望下次也这么快，哈哈,1,1,0.7368192938307001
送的很快，也很好吃，但是说了多给一些汤底，还是跟上次去店里买的一样,1,1,0.7362046076476988
味道不错，送来的比较慢,1,1,0.7353793388044286
东西很好吃,1,1,0.7353411205972735
配送服务很好。味道很正。,1,1,0.7345298553448413
酱肉酱包蛮小的，不过给了五个，味道很不错，第二次订了~,1,1,0.7342808172609261
挺好吃，不过有一点咸,1,1,0.7340182743588262
确实不错，肘子的比较好吃,1,1,0.7339483372214612
送餐小哥服务太周到了,1,1,0.7334188069488955
味道不错，就是送餐速度慢了点儿~,0,1,0.732965811706417
送的有点儿慢，不过还是挺好吃的。,0,1,0.7324265339063102
服务很好，昨天吃的，今天补单的。,1,1,0.7318411907803998
挺好吃的，京酱肉丝里面全是汁水很不错，肘子也还行，吃了2个和一碗粥，勉强吃饱，感觉有点少，这个中号的有大约5*5*25那么大，大胃的可能2个不太够。,1,1,0.7316699868596493
送货员很好，速度快态度好。螺狮粉实在…有股臭臭的味道，吃完胃难受了一晚上，吐出来才好受。,0,1,0.7314088783365553
卷饼很不错，肉很多，还是用锡箔纸包起来的，还有一个一次性手套，赞一个。缺点是送餐慢了一点。,1,1,0.7309002235508866
虽然是慢了点，可是态度很好的。。,1,1,0.7305949042427496
配送很快！点赞，凑够十个字,1,1,0.7304529955261595
足不出户享受清凉，快递小哥谢谢啦～,1,1,0.7299235702946332
非常美味可口，还会再来！,1,1,0.7299170322035801
配送速度，大雪天的，师傅很辛苦，就是鸡肉卷有点咸了。。。,1,1,0.7289319867585047
很快就送来了，棒棒哒，满意。,1,1,0.7271407927232802
"超级好,喜欢,送的还很快,喜欢上百度外卖了,啊啊,不要胖啊",1,1,0.7268487011749809
特别棒，就是距离我们有点远,1,1,0.7264956022621245
小哥很帅！人很好！！！！！,1,1,0.7258086891894399
真快阿。好吃实惠,1,1,0.7229381100768753
送餐小哥很细心,1,1,0.7209617776917979
送餐很快，味道好，两个菜一盒蛋炒饭足够俩人吃了,1,1,0.7206039045580179
配送员和菜品都非常好,1,1,0.7205014596853049
第一次吃，肉食的盛宴，很好，比肯德基的好,1,1,0.7193136906674102
美味，及时送达，好评！,1,1,0.7191774490754222
口味不错服务态度好感谢你们,1,1,0.7187470566556944
藕盒不错，就是有点凉了；卷饼一般,1,1,0.716751357650673
服务态度不错，骑手辛苦啦~,1,1,0.7163074187334132
特别好吃，下次继续！,1,1,0.7162117297552114
"卷饼不错,就是有肘子有点肥",1,1,0.7125843062315005
送的有点慢…酱香卷还是很好吃的,1,1,0.7098909711695611
不错，配送人员很负责，时间准时一点就更好了,1,1,0.7097226414331799
送货很快哦,1,1,0.709594904281637
送货很快!老饭馆了，吃着放心，鸡丁好吃。,1,1,0.7093491523066852
太快送到啦！意外啊！赞一个,1,1,0.708989637452277
吃多了有点腻，粥还不错,1,1,0.7082775460215396
"包装很棒,可惜味道偏甜不合口味",1,1,0.7065474321124485
不如肉的好吃,1,1,0.7054787535535288
骑手师傅真心快，服务态度好,1,1,0.7050282865696577
口味不错，送餐特别快,1,1,0.704509383245484
送的时间快，披萨也好吃，,1,1,0.7043592174722096
送餐师傅好棒！特别快就送过来了！吃的也不错,1,1,0.7037946304707653
送餐的叔叔特别温馨！每次都急急忙忙的跑来。谢谢送餐大叔！宇宙家的卷饼味道都很赞！,1,1,0.7026526636831444
"牛肉咬不动,其他味道很好喔",1,1,0.7023869008692253
还不错哦，比较喜欢小渝府的菜，真心不错。。,0,1,0.7017685376779501
好吃，量很足哦，送餐速度也够快，送来还很烫那,1,1,0.7013108259734013
香菇鸡肉盖饭很好吃,1,1,0.7008487513422845
